level_0,level_1,0,column1,column2
1945,48,"[326961.63969359815, 48]",326961.63969359815,48
1945,49,"[322940.01152536686, 49]",322940.01152536686,49
1945,50,"[433934.49348663545, 50]",433934.49348663545,50
1945,51,"[519549.7690515486, 51]",519549.7690515486,51
1945,52,"[679623.0528963307, 52]",679623.0528963307,52
1945,53,"[861626.106461968, 53]",861626.106461968,53
1945,54,"[1022577.8631490637, 54]",1022577.8631490637,54
1945,55,"[895880.4659048946, 55]",895880.4659048946,55
1945,56,"[764186.0374168751, 56]",764186.0374168751,56
1945,57,"[584220.225605201, 57]",584220.225605201,57
1945,58,"[736584.8604430374, 58]",736584.8604430374,58
1945,59,"[796100.9171668348, 59]",796100.9171668348,59
1945,60,"[807564.7703740372, 60]",807564.7703740372,60
1945,61,"[907541.288946343, 61]",907541.288946343,61
1945,62,"[931409.6248456318, 62]",931409.6248456318,62
1945,63,"[555213.277370481, 63]",555213.277370481,63
1945,64,"[701234.3693189176, 64]",701234.3693189176,64
1945,65,"[793657.059195151, 65]",793657.059195151,65
1945,66,"[785244.2943676824, 66]",785244.2943676824,66
1945,67,"[893765.0558492962, 67]",893765.0558492962,67
1945,68,"[1168061.5514894451, 68]",1168061.5514894451,68
1945,69,"[1307060.876116689, 69]",1307060.876116689,69
1945,70,"[1323529.8431557594, 70]",1323529.8431557594,70
1945,71,"[1462632.8296714297, 71]",1462632.8296714297,71
1945,72,"[1747553.7048914242, 72]",1747553.7048914242,72
1945,73,"[1630118.0959227204, 73]",1630118.0959227204,73
1945,74,"[2110187.8751719613, 74]",2110187.8751719613,74
1945,75,"[2464277.4006258165, 75]",2464277.4006258165,75
1946,0,"[8324.0, 0]",8324.0,0
1946,1,"[7561.5216, 1]",7561.5216,1
1946,2,"[7382.31353808, 2]",7382.31353808,2
1946,3,"[8824.817603420832, 3]",8824.817603420832,3
1946,4,"[11432.551205231688, 4]",11432.551205231688,4
1946,5,"[13238.894295658294, 5]",13238.894295658294,5
1946,6,"[15387.566839843636, 6]",15387.566839843636,6
1946,7,"[15085.9705297827, 7]",15085.9705297827,7
1946,8,"[22902.01186126312, 8]",22902.01186126312,8
1946,9,"[30452.80517192157, 9]",30452.80517192157,9
1946,10,"[32264.7470796509, 10]",32264.7470796509,10
1946,11,"[27821.891406782972, 11]",27821.891406782972,11
1946,12,"[39192.69842473517, 12]",39192.69842473517,12
1946,13,"[43648.90823562756, 13]",43648.90823562756,13
1946,14,"[43046.5533019759, 14]",43046.5533019759,14
1946,15,"[54079.384913272326, 15]",54079.384913272326,15
1946,16,"[48774.19725328031, 16]",48774.19725328031,16
1946,17,"[59158.223848503694, 17]",59158.223848503694,17
1946,18,"[68097.0314720126, 18]",68097.0314720126,18
1946,19,"[75444.70116784277, 19]",75444.70116784277,19
1946,20,"[65765.14600800854, 20]",65765.14600800854,20
1946,21,"[79385.10774626711, 21]",79385.10774626711,21
1946,22,"[84640.40187906999, 22]",84640.40187906999,22
1946,23,"[73044.6668216374, 23]",73044.6668216374,23
1946,24,"[71466.90201829003, 24]",71466.90201829003,24
1946,25,"[78499.24517688976, 25]",78499.24517688976,25
1946,26,"[90705.87780189612, 26]",90705.87780189612,26
1946,27,"[72083.96108916684, 27]",72083.96108916684,27
1946,28,"[45456.145862828605, 28]",45456.145862828605,28
1946,29,"[58124.77371479894, 29]",58124.77371479894,29
1946,30,"[68627.92032506311, 30]",68627.92032506311,30
1946,31,"[59376.87666524461, 31]",59376.87666524461,31
1946,32,"[58735.606397259966, 32]",58735.606397259966,32
1946,33,"[62946.949375943506, 33]",62946.949375943506,33
1946,34,"[74428.47294211561, 34]",74428.47294211561,34
1946,35,"[63249.31630620985, 35]",63249.31630620985,35
1946,36,"[72268.66881147536, 36]",72268.66881147536,36
1946,37,"[86093.6651551106, 37]",86093.6651551106,37
1946,38,"[87669.17922744913, 38]",87669.17922744913,38
1946,39,"[111936.00803760705, 39]",111936.00803760705,39
1946,40,"[130550.9661742611, 40]",130550.9661742611,40
1946,41,"[133370.86704362516, 41]",133370.86704362516,41
1946,42,"[149908.85455703468, 42]",149908.85455703468,42
1946,43,"[189874.55518194012, 43]",189874.55518194012,43
1946,44,"[173811.16781354797, 44]",173811.16781354797,44
1946,45,"[219036.83367863315, 45]",219036.83367863315,45
1946,46,"[228849.68382743592, 46]",228849.68382743592,46
1946,47,"[244823.39175859094, 47]",244823.39175859094,47
1946,48,"[241812.06403996027, 48]",241812.06403996027,48
1946,49,"[324922.87045049464, 49]",324922.87045049464,49
1946,50,"[389030.1527903772, 50]",389030.1527903772,50
1946,51,"[508890.34286509245, 51]",508890.34286509245,51
1946,52,"[645171.1766843642, 52]",645171.1766843642,52
1946,53,"[765689.1524890035, 53]",765689.1524890035,53
1946,54,"[670820.266495616, 54]",670820.266495616,54
1946,55,"[572209.6873207605, 55]",572209.6873207605,55
1946,56,"[437454.30595672136, 56]",437454.30595672136,56
1946,57,"[551542.3889502343, 57]",551542.3889502343,57
1946,58,"[596107.0139774132, 58]",596107.0139774132,58
1946,59,"[604690.9549786879, 59]",604690.9549786879,59
1946,60,"[679551.6952050495, 60]",679551.6952050495,60
1946,61,"[697423.9047889423, 61]",697423.9047889423,61
1946,62,"[415734.3896446885, 62]",415734.3896446885,62
1946,63,"[525072.5341212417, 63]",525072.5341212417,63
1946,64,"[594277.0941184213, 64]",594277.0941184213,64
1946,65,"[587977.7569207661, 65]",587977.7569207661,65
1946,66,"[669236.2829272159, 66]",669236.2829272159,66
1946,67,"[874624.8981575784, 67]",874624.8981575784,67
1946,68,"[978705.2610383303, 68]",978705.2610383303,68
1946,69,"[991036.9473274132, 69]",991036.9473274132,69
1946,70,"[1095194.9304915243, 70]",1095194.9304915243,70
1946,71,"[1308538.9029512731, 71]",1308538.9029512731,71
1946,72,"[1220605.0886729476, 72]",1220605.0886729476,72
1946,73,"[1580073.2872871307, 73]",1580073.2872871307,73
1946,74,"[1845209.5848939111, 74]",1845209.5848939111,74
1947,0,"[9084.0, 0]",9084.0,0
1947,1,"[8868.7092, 1]",8868.7092,1
1947,2,"[10601.654977679998, 2]",10601.654977679998,2
1947,3,"[13734.444023584438, 3]",13734.444023584438,3
1947,4,"[15904.48617931078, 4]",15904.48617931078,4
1947,5,"[18485.78428621292, 5]",18485.78428621292,5
1947,6,"[18123.462914203144, 6]",18123.462914203144,6
1947,7,"[27513.229050051792, 7]",27513.229050051792,7
1947,8,"[36584.34066785387, 8]",36584.34066785387,8
1947,9,"[38761.10893759117, 9]",38761.10893759117,9
1947,10,"[33423.70423688486, 10]",33423.70423688486,10
1947,11,"[47083.97215849971, 11]",47083.97215849971,11
1947,12,"[52437.41979292113, 12]",52437.41979292113,12
1947,13,"[51713.78339977882, 13]",51713.78339977882,13
1947,14,"[64968.026085142126, 14]",64968.026085142126,14
1947,15,"[58594.66272618968, 15]",58594.66272618968,15
1947,16,"[71069.46642059546, 16]",71069.46642059546,16
1947,17,"[81808.06279674743, 17]",81808.06279674743,17
1947,18,"[90635.15277251648, 18]",90635.15277251648,18
1947,19,"[79006.66267180261, 19]",79006.66267180261,19
1947,20,"[95368.94251113293, 20]",95368.94251113293,20
1947,21,"[101682.36650536994, 21]",101682.36650536994,21
1947,22,"[87751.88229413425, 22]",87751.88229413425,22
1947,23,"[85856.44163658094, 23]",85856.44163658094,23
1947,24,"[94304.7154936205, 24]",94304.7154936205,24
1947,25,"[108969.09875287849, 25]",108969.09875287849,25
1947,26,"[86597.74277891254, 26]",86597.74277891254,26
1947,27,"[54608.53659638224, 27]",54608.53659638224,27
1947,28,"[69827.93574579398, 28]",69827.93574579398,28
1947,29,"[82445.84373505895, 29]",82445.84373505895,29
1947,30,"[71332.143999573, 30]",71332.143999573,30
1947,31,"[70561.75684437761, 31]",70561.75684437761,31
1947,32,"[75621.03481011948, 32]",75621.03481011948,32
1947,33,"[89414.31155948527, 33]",89414.31155948527,33
1947,34,"[75984.28196325059, 34]",75984.28196325059,34
1947,35,"[86819.64057121013, 35]",86819.64057121013,35
1947,36,"[103428.23781248262, 36]",103428.23781248262,36
1947,37,"[105320.97456445105, 37]",105320.97456445105,37
1947,38,"[134473.8203238911, 38]",134473.8203238911,38
1947,39,"[156836.8166437542, 39]",156836.8166437542,39
1947,40,"[160224.4918832593, 40]",160224.4918832593,40
1947,41,"[180092.32887678346, 41]",180092.32887678346,41
1947,42,"[228104.94375533392, 42]",228104.94375533392,42
1947,43,"[208807.26551363268, 43]",208807.26551363268,43
1947,44,"[263138.9160002799, 44]",263138.9160002799,44
1947,45,"[274927.53943709243, 45]",274927.53943709243,45
1947,46,"[294117.4816898015, 46]",294117.4816898015,46
1947,47,"[290499.83666501695, 47]",290499.83666501695,47
1947,48,"[390344.6305267833, 48]",390344.6305267833,48
1947,49,"[467359.6261297176, 49]",467359.6261297176,49
1947,50,"[611353.1269402836, 50]",611353.1269402836,50
1947,51,"[775073.4943348914, 51]",775073.4943348914,51
1947,52,"[919857.2230766491, 52]",919857.2230766491,52
1947,53,"[805886.9131374523, 53]",805886.9131374523,53
1947,54,"[687421.5369062468, 54]",687421.5369062468,54
1947,55,"[525533.7649648257, 55]",525533.7649648257,55
1947,56,"[662592.9708676522, 56]",662592.9708676522,56
1947,57,"[716130.4829137585, 57]",716130.4829137585,57
1947,58,"[726442.7618677166, 58]",726442.7618677166,58
1947,59,"[816376.3757869399, 59]",816376.3757869399,59
1947,60,"[837847.0744701364, 60]",837847.0744701364,60
1947,61,"[499440.6410916483, 61]",499440.6410916483,61
1947,62,"[630793.5296987519, 62]",630793.5296987519,62
1947,63,"[713932.1169130474, 63]",713932.1169130474,63
1947,64,"[706364.4364737691, 64]",706364.4364737691,64
1947,65,"[803984.001594444, 65]",803984.001594444,65
1947,66,"[1050726.691683779, 66]",1050726.691683779,66
1947,67,"[1175763.1679941488, 67]",1175763.1679941488,67
1947,68,"[1190577.783910875, 68]",1190577.783910875,68
1947,69,"[1315707.5089999079, 69]",1315707.5089999079,69
1947,70,"[1572007.33175309, 70]",1572007.33175309,70
1947,71,"[1466368.4390592824, 71]",1466368.4390592824,71
1947,72,"[1898213.944362241, 72]",1898213.944362241,72
1947,73,"[2216734.244226225, 73]",2216734.244226225,73
1948,0,"[9763.0, 0]",9763.0,0
1948,1,"[11670.690200000001, 1]",11670.690200000001,1
1948,2,"[15119.379154100001, 2]",15119.379154100001,2
1948,3,"[17508.2410604478, 3]",17508.2410604478,3
1948,4,"[20349.828584558476, 4]",20349.828584558476,4
1948,5,"[19950.97194430113, 5]",19950.97194430113,5
1948,6,"[30287.57050864355, 6]",30287.57050864355,6
1948,7,"[40273.382505343325, 7]",40273.382505343325,7
1948,8,"[42669.64876441125, 8]",42669.64876441125,8
1948,9,"[36794.038129551824, 9]",36794.038129551824,9
1948,10,"[51831.76151309966, 10]",51831.76151309966,10
1948,11,"[57725.03279713909, 11]",57725.03279713909,11
1948,12,"[56928.42734453857, 12]",56928.42734453857,12
1948,13,"[71519.1832729438, 13]",71519.1832729438,13
1948,14,"[64503.151393868015, 14]",64503.151393868015,14
1948,15,"[78235.87232562252, 15]",78235.87232562252,15
1948,16,"[90057.31263402409, 16]",90057.31263402409,16
1948,17,"[99774.49666723529, 17]",99774.49666723529,17
1948,18,"[86973.428744829, 18]",86973.428744829,18
1948,19,"[104985.62583788308, 19]",104985.62583788308,19
1948,20,"[111935.67426835094, 20]",111935.67426835094,20
1948,21,"[96600.48689358686, 21]",96600.48689358686,21
1948,22,"[94513.91637668537, 22]",94513.91637668537,22
1948,23,"[103814.08574815122, 23]",103814.08574815122,23
1948,24,"[119957.17608198874, 24]",119957.17608198874,24
1948,25,"[95329.96783235646, 25]",95329.96783235646,25
1948,26,"[60115.07771508398, 26]",60115.07771508398,26
1948,27,"[76869.14987427788, 27]",76869.14987427788,27
1948,28,"[90759.4052565599, 28]",90759.4052565599,28
1948,29,"[78525.03742797562, 29]",78525.03742797562,29
1948,30,"[77676.96702375349, 30]",77676.96702375349,30
1948,31,"[83246.40555935662, 31]",83246.40555935662,31
1948,32,"[98430.54993338327, 32]",98430.54993338327,32
1948,33,"[83646.28133338911, 33]",83646.28133338911,33
1948,34,"[95574.2410515304, 34]",95574.2410515304,34
1948,35,"[113857.59336468816, 35]",113857.59336468816,35
1948,36,"[115941.18732326195, 36]",115941.18732326195,36
1948,37,"[148033.70797434085, 37]",148033.70797434085,37
1948,38,"[172651.71361047373, 38]",172651.71361047373,38
1948,39,"[176380.99062445996, 39]",176380.99062445996,39
1948,40,"[198252.233461893, 40]",198252.233461893,40
1948,41,"[251106.27890283367, 41]",251106.27890283367,41
1948,42,"[229862.68770765394, 42]",229862.68770765394,42
1948,43,"[289672.9590491855, 43]",289672.9590491855,43
1948,44,"[302650.307614589, 44]",302650.307614589,44
1948,45,"[323775.2990860873, 45]",323775.2990860873,45
1948,46,"[319792.86290732847, 46]",319792.86290732847,46
1948,47,"[429705.66988857725, 47]",429705.66988857725,47
1948,48,"[514486.59855759353, 48]",514486.59855759353,48
1948,49,"[672999.9195731881, 49]",672999.9195731881,49
1948,50,"[853229.2980348878, 50]",853229.2980348878,50
1948,51,"[1012612.5309078048, 51]",1012612.5309078048,51
1948,52,"[887149.8383283279, 52]",887149.8383283279,52
1948,53,"[756738.8120940637, 53]",756738.8120940637,53
1948,54,"[578526.8218459117, 54]",578526.8218459117,54
1948,55,"[729406.6169833255, 55]",729406.6169833255,55
1948,56,"[788342.6716355782, 56]",788342.6716355782,56
1948,57,"[799694.8061071305, 57]",799694.8061071305,57
1948,58,"[898697.0231031933, 58]",898697.0231031933,58
1948,59,"[922332.7548108073, 59]",922332.7548108073,59
1948,60,"[549802.5551427223, 60]",549802.5551427223,60
1948,61,"[694400.6271452582, 61]",694400.6271452582,61
1948,62,"[785922.6298030033, 62]",785922.6298030033,62
1948,63,"[777591.8499270914, 63]",777591.8499270914,63
1948,64,"[885055.0435870155, 64]",885055.0435870155,64
1948,65,"[1156678.4364638706, 65]",1156678.4364638706,65
1948,66,"[1294323.1704030712, 66]",1294323.1704030712,66
1948,67,"[1310631.6423501498, 67]",1310631.6423501498,67
1948,68,"[1448379.0279611505, 68]",1448379.0279611505,68
1948,69,"[1730523.2626079826, 69]",1730523.2626079826,69
1948,70,"[1614232.0993607263, 70]",1614232.0993607263,70
1948,71,"[2089623.4526224602, 71]",2089623.4526224602,71
1948,72,"[2440262.267972509, 72]",2440262.267972509,72
1949,0,"[11954.0, 0]",11954.0,0
1949,1,"[15486.407, 1]",15486.407,1
1949,2,"[17933.259306, 2]",17933.259306,2
1949,3,"[20843.8272913638, 3]",20843.8272913638,3
1949,4,"[20435.28827645307, 4]",20435.28827645307,4
1949,5,"[31022.811132483403, 5]",31022.811132483403,5
1949,6,"[41251.031962863184, 6]",41251.031962863184,6
1949,7,"[43705.46836465354, 7]",43705.46836465354,7
1949,8,"[37687.22537084075, 8]",37687.22537084075,8
1949,9,"[53089.994379903364, 9]",53089.994379903364,9
1949,10,"[59126.326740898374, 10]",59126.326740898374,10
1949,11,"[58310.383431873975, 11]",58310.383431873975,11
1949,12,"[73255.33470546328, 12]",73255.33470546328,12
1949,13,"[66068.98637085732, 13]",66068.98637085732,13
1949,14,"[80135.07356921285, 14]",80135.07356921285,14
1949,15,"[92243.48318552092, 15]",92243.48318552092,15
1949,16,"[102196.55502123863, 16]",102196.55502123863,16
1949,17,"[89084.7370120137, 17]",89084.7370120137,17
1949,18,"[107534.18604720174, 18]",107534.18604720174,18
1949,19,"[114652.9491635265, 19]",114652.9491635265,19
1949,20,"[98945.49512812337, 20]",98945.49512812337,20
1949,21,"[96808.2724333559, 21]",96808.2724333559,21
1949,22,"[106334.20644079812, 22]",106334.20644079812,22
1949,23,"[122869.17554234223, 23]",122869.17554234223,23
1949,24,"[97644.13380349937, 24]",97644.13380349937,24
1949,25,"[61574.3907764867, 25]",61574.3907764867,25
1949,26,"[78735.17348589355, 26]",78735.17348589355,26
1949,27,"[92962.61933479452, 27]",92962.61933479452,27
1949,28,"[80431.25824846422, 28]",80431.25824846422,28
1949,29,"[79562.60065938081, 29]",79562.60065938081,29
1949,30,"[85267.23912665842, 30]",85267.23912665842,30
1949,31,"[100819.98354336091, 31]",100819.98354336091,31
1949,32,"[85676.82201514811, 32]",85676.82201514811,32
1949,33,"[97894.33683450823, 33]",97894.33683450823,33
1949,34,"[116621.52347094964, 34]",116621.52347094964,34
1949,35,"[118755.69735046802, 35]",118755.69735046802,35
1949,36,"[151627.27437707759, 36]",151627.27437707759,36
1949,37,"[176842.8901059856, 37]",176842.8901059856,37
1949,38,"[180662.6965322749, 38]",180662.6965322749,38
1949,39,"[203064.87090227698, 39]",203064.87090227698,39
1949,40,"[257201.96548482403, 40]",257201.96548482403,40
1949,41,"[235442.6792048079, 41]",235442.6792048079,41
1949,42,"[296704.86433389894, 42]",296704.86433389894,42
1949,43,"[309997.2422560576, 43]",309997.2422560576,43
1949,44,"[331635.04976553045, 44]",331635.04976553045,44
1949,45,"[327555.9386534144, 45]",327555.9386534144,45
1949,46,"[440136.914768593, 46]",440136.914768593,46
1949,47,"[526975.9280524363, 47]",526975.9280524363,47
1949,48,"[689337.211485392, 48]",689337.211485392,48
1949,49,"[873941.7167211799, 49]",873941.7167211799,49
1949,50,"[1037194.0294046963, 50]",1037194.0294046963,50
1949,51,"[908685.6891614544, 51]",908685.6891614544,51
1949,52,"[775108.8928547206, 52]",775108.8928547206,52
1949,53,"[592570.748587434, 53]",592570.748587434,53
1949,54,"[747113.1998190368, 54]",747113.1998190368,54
1949,55,"[807479.9463644149, 55]",807479.9463644149,55
1949,56,"[819107.6575920625, 56]",819107.6575920625,56
1949,57,"[920513.1856019598, 57]",920513.1856019598,57
1949,58,"[944722.6823832914, 58]",944722.6823832914,58
1949,59,"[563149.19096868, 59]",563149.19096868,59
1949,60,"[711257.4281934428, 60]",711257.4281934428,60
1949,61,"[805001.1572293385, 61]",805001.1572293385,61
1949,62,"[796468.1449627075, 62]",796468.1449627075,62
1949,63,"[906540.0425965537, 63]",906540.0425965537,63
1949,64,"[1184757.181669436, 64]",1184757.181669436,64
1949,65,"[1325743.286288099, 65]",1325743.286288099,65
1949,66,"[1342447.651695329, 66]",1342447.651695329,66
1949,67,"[1483538.899888508, 67]",1483538.899888508,67
1949,68,"[1772532.2775867893, 68]",1772532.2775867893,68
1949,69,"[1653418.108532957, 69]",1653418.108532957,69
1949,70,"[2140349.741495913, 70]",2140349.741495913,70
1949,71,"[2499500.428118927, 71]",2499500.428118927,71
1950,0,"[12955.0, 0]",12955.0,0
1950,1,"[15001.89, 1]",15001.89,1
1950,2,"[17436.696746999998, 2]",17436.696746999998,2
1950,3,"[17094.9374907588, 3]",17094.9374907588,3
1950,4,"[25951.824604720932, 4]",25951.824604720932,4
